market,producer,totalcomb,newrfpdtq,combnewrenrfpsold
Florida Tampa/Orlando,FlorT118,4,0,3
Florida Tampa/Orlando,FlorT119,1,0,0
Florida Tampa/Orlando,FlorT120,18,5,6
Florida Tampa/Orlando,FlorT121,1,1,0
Florida Tampa/Orlando,FlorT122,1,0,1
Florida Tampa/Orlando,FlorT123,3,1,1
Florida Tampa/Orlando,FlorT124,1,1,0
Florida Tampa/Orlando,FlorT125,1,0,1
Florida Tampa/Orlando,FlorT126,3,3,0
Florida Tampa/Orlando,FlorT127,5,2,2
Florida Tampa/Orlando,FlorT128,1,1,0
Florida Tampa/Orlando,FlorT129,3,3,0
Florida Tampa/Orlando,FlorT130,3,0,0
Florida Tampa/Orlando,FlorT131,13,6,3
Florida Tampa/Orlando,FlorT132,1,0,1
Florida Tampa/Orlando,FlorT133,1,1,0
Florida Tampa/Orlando,FlorT134,1,1,0
Florida Tampa/Orlando,FlorT135,1,0,1
Florida Tampa/Orlando,FlorT136,1,1,0
Florida Tampa/Orlando,FlorT137,1,1,0
Florida Tampa/Orlando,FlorT138,1,0,0
